0.0 -120.0 0.0 
10.7666015625 -120.0 0.0 
21.533203125 -120.0 0.0 
32.2998046875 -120.0 0.0 
43.06640625 -120.0 0.0 
53.8330078125 -120.0 0.0 
64.599609375 -120.0 0.0 
75.3662109375 -0.91204372218983 0.0061359465068299 
86.1328125 -120.0 0.0 
96.8994140625 -120.0 0.0 
107.666015625 -120.0 0.0 
118.4326171875 -120.0 0.0 
129.19921875 -120.0 0.0 
139.9658203125 -120.0 0.0 
150.732421875 -120.0 0.0 
161.4990234375 -0.91188021369006 0.012271869582909 
172.265625 -120.0 0.0 
183.0322265625 -120.0 0.0 
193.798828125 -120.0 0.0 
204.5654296875 -120.0 0.0 
215.33203125 -120.0 0.0 
226.0986328125 -120.0 0.0 
236.865234375 -120.0 0.0 
247.6318359375 -10.454013115697 0.018407773269494 
258.3984375 -120.0 0.0 
269.1650390625 -120.0 0.0 
279.931640625 -120.0 0.0 
290.6982421875 -120.0 0.0 
301.46484375 -120.0 0.0 
312.2314453125 -120.0 0.0 
322.998046875 -120.0 0.0 
333.7646484375 -0.91122612046655 0.024543716434966 
344.53125 -120.0 0.0 
355.2978515625 -120.0 0.0 
366.064453125 -120.0 0.0 
376.8310546875 -120.0 0.0 
387.59765625 -120.0 0.0 
398.3642578125 -120.0 0.0 
409.130859375 -120.0 0.0 
419.8974609375 -14.890096183585 0.030679711129667 
430.6640625 -120.0 0.0 
441.4306640625 -120.0 0.0 
452.197265625 -120.0 0.0 
462.9638671875 -120.0 0.0 
473.73046875 -120.0 0.0 
484.4970703125 -120.0 0.0 
495.263671875 -120.0 0.0 
506.0302734375 -10.452541183239 0.036815542993042 
516.796875 -120.0 0.0 
527.5634765625 -120.0 0.0 
538.330078125 -120.0 0.0 
549.0966796875 -120.0 0.0 
559.86328125 -120.0 0.0 
570.6298828125 -120.0 0.0 
581.396484375 -120.0 0.0 
592.1630859375 -17.811329740751 0.04295162270744 
602.9296875 -120.0 0.0 
613.6962890625 -120.0 0.0 
624.462890625 -120.0 0.0 
635.2294921875 -120.0 0.0 
